date,time,model,file_path,comment,parent_user,remapped_user,owner,lat,long,individuals,usertags,confidence,pred_species,size,fileid,frame,filename,true_species
2024-08-10,01:03:41.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW6508.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.870062,lizard,0.051735558,172915001,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW6508.JPG,blank
2024-08-10,01:05:13.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW6534.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.88295865,lizard,0.0492948,172914841,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW6534.JPG,blank
2024-08-10,01:08:15.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW6580.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.81009734,lizard,0.040578898,172921401,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW6580.JPG,blank
2024-08-10,01:55:18.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7308.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4346864,lizard,0.08488176,172922041,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7308.JPG,blank
2024-08-10,02:30:16.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7763.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4374262,bird,0.10115652,172922921,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7763.JPG,blank
2024-08-10,02:36:45.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7853.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6826583,bird,0.14286976,172918441,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7853.JPG,blank
2024-08-10,02:48:00.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7993.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.56201303,bird,0.16858509,172918361,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW7993.JPG,blank
2024-08-10,12:04:31.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED03/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW1278.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.42721555,lizard,0.0050725583,172933481,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW1278.JPG,blank
2024-08-10,23:36:09.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8861.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.41715193,turtle,0.04203224,172916761,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8861.JPG,blank
2024-08-10,23:46:09.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8967.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6930602,lizard,0.042221412,172919161,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW8967.JPG,blank
2024-08-10,23:51:42.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9055.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5272425,lizard,0.044125352,172925561,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9055.JPG,blank
2024-08-11,00:06:21.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9183.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7912079,lizard,0.03660513,172913801,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9183.JPG,blank
2024-08-11,00:20:02.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9388.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5040682,bird,0.036936346,172931481,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9388.JPG,blank
2024-08-11,00:40:09.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9618.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4927268,lizard,0.037331168,172913001,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9618.JPG,blank
2024-08-11,00:56:29.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9843.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8338887,lizard,0.04170223,172921961,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9843.JPG,blank
2024-08-11,01:08:01.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9954.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.49545956,lizard,0.036341265,172925241,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~106MEDIA~SYPW9954.JPG,blank
2024-08-11,01:23:46.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0163.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.63878727,lizard,0.03959442,172920521,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0163.JPG,blank
2024-08-11,02:21:31.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0937.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8552444,bird,0.101907626,172925481,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0937.JPG,blank
2024-08-11,02:24:16.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0967.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6010718,bird,0.15658738,172924841,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW0967.JPG,blank
2024-08-11,03:25:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1359.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5164016,bird,0.17595202,172926121,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1359.JPG,blank
2024-08-11,03:34:45.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1423.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.58595735,bird,0.16537862,172913081,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1423.JPG,blank
2024-08-11,04:47:07.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0342.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4470126,quoll,0.034193825,172933241,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0342.JPG,blank
2024-08-11,04:50:52.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0413.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7030873,donkey,0.7242986,172933641,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0413.JPG,blank
2024-08-11,04:53:19.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0493.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4792739,deer,0.6531181,172933401,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0493.JPG,blank
2024-08-11,04:53:19.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0493.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.67729235,cow,0.6542468,172933401,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0493.JPG,blank
2024-08-11,06:33:22.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0613.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.55838484,pig,0.09308396,172932841,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0613.JPG,blank
2024-08-11,06:34:19.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0648.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.44285914,pig,0.70396984,172933321,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0648.JPG,blank
2024-08-11,06:34:19.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED17/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0648.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.67992926,cow,0.7463169,172933321,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED17~SYPW0648.JPG,blank
2024-08-11,16:57:17.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1851.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.89620703,cow,0.28349835,172909801,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1851.JPG,blank
2024-08-11,16:57:53.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1871.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.46639502,person,0.68898463,172909401,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW1871.JPG,blank
2024-08-11,23:33:13.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED39/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1903.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.42796475,bird malleefowl,0.040714778,172920921,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED39~107MEDIA~SYPW1903.JPG,blank
2024-08-12,07:20:47.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2004.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5620212,deer,0.7301658,172907881,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2004.JPG,blank
2024-08-12,07:20:47.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2004.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.49055058,donkey,0.7497136,172907881,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2004.JPG,blank
2024-08-12,07:21:20.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2018.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.51501286,deer,0.7655712,172908841,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2018.JPG,blank
2024-08-12,12:49:12.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED56/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW8812.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.43374065,bird,0.030862454,172904521,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED56~SYPW8812.JPG,blank
2024-08-12,14:27:16.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2068.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.62084264,cow,0.6641928,172909481,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2068.JPG,blank
2024-08-12,14:27:16.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2068.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6399384,donkey,0.6877702,172909481,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW2068.JPG,blank
2021-01-19,01:54:43.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED05/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED05~SYPW0062.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7372466,bird,0.0014763913,172898602,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED05~SYPW0062.JPG,blank
2024-06-18,06:41:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED43/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED43~SYPW0538.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8266975,macropod,0.48522002,172907882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED43~SYPW0538.JPG,blank
2024-06-18,06:41:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED43/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED43~SYPW0538.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4414479,cow,0.49875316,172907882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED43~SYPW0538.JPG,blank
2024-06-25,12:52:21.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED03/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0090.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8920544,lizard,0.0058213887,172929482,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED03~SYPW0090.JPG,blank
2024-06-25,20:21:56.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED52/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED52~SYPW0059.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4194753,cat,0.006874814,172888762,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED52~SYPW0059.JPG,blank
2024-06-25,21:11:38.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED01/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED01~SYPW0069.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7772643,dog,0.009563831,172904282,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED01~SYPW0069.JPG,blank
2024-06-26,09:28:40.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED52/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED52~SYPW0192.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.48708624,goat,0.049306177,172888042,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED52~SYPW0192.JPG,blank
2024-06-27,02:02:55.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED53/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9721.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.74976623,pig,0.036896154,172901322,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9721.JPG,blank
2024-06-27,02:04:02.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED53/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9762.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.79749197,macropod,0.7005665,172901882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9762.JPG,blank
2024-06-27,02:04:02.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED53/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9762.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.5105373,deer,0.7408673,172901882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9762.JPG,blank
2024-06-27,02:13:46.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED53/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9972.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.60942894,pig,0.71373254,172906602,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9972.JPG,blank
2024-06-27,02:13:46.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED53/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9972.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.42851377,cat,0.80197763,172906602,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED53~100MEDIA~SYPW9972.JPG,blank
2024-06-27,21:05:33.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED20/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED20~SYPW0021.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7214779,fox,0.17789868,172906042,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED20~SYPW0021.JPG,blank
2024-06-30,20:50:19.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED33/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0042.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6270562,bird,0.00170374,172909002,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0042.JPG,blank
2024-07-02,14:57:39.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED37/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED37~100MEDIA~SYPW2387.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.8012373,horse,0.22266859,172887482,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED37~100MEDIA~SYPW2387.JPG,blank
2024-07-07,14:06:12.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0487.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.6952219,bird,0.002624659,172899882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0487.JPG,blank
2024-07-07,14:06:12.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0487.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.88706523,bird corvus crow,0.004836988,172899882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0487.JPG,blank
2024-07-07,14:06:12.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0487.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.49220377,bird corvus crow,0.002293967,172899882,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0487.JPG,blank
2024-07-07,14:06:13.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED04/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0488.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.68042207,bird corvus crow,0.0023468062,172897482,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED04~SYPW0488.JPG,blank
2024-07-08,12:47:10.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED20/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED20~SYPW0139.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7310994,dog,0.043826196,172903962,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED20~SYPW0139.JPG,blank
2024-07-09,11:03:45.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED59/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED59~100MEDIA~SYPW3261.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.74667215,macropod,0.017622437,172897722,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED59~100MEDIA~SYPW3261.JPG,blank
2024-07-12,17:35:23.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED42/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED42~SYPW0199.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7984775,bird,0.03384872,172889802,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED42~SYPW0199.JPG,bird corvus crow
2024-07-12,22:16:02.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED33/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0175.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.49723464,bird corvus crow,8.235764E-4,172907962,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0175.JPG,blank
2024-07-13,22:58:09.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED33/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0184.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7853255,cow,0.0033706073,172908122,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED33~SYPW0184.JPG,blank
2024-07-14,11:11:14.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED54/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW0293.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7201829,bird,0.0015597437,172909802,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED54~SYPW0293.JPG,blank
2024-07-14,15:59:34.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2972.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.49649814,bird,0.3844907,172893962,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2972.JPG,blank
2024-07-14,15:59:36.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2974.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.7234527,person,0.36477327,172894122,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2974.JPG,blank
2024-07-14,15:59:57.000,Fenrir,/opt/Datasets/Uploads/prd/7396/EVEL/ED38/Evelyn_Downs_2024_05_to_2024_06/EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2975.JPG,,bush_heritage,bush_heritage,,0.0,0.0,,,0.4012784,bird,0.3935297,172892522,0,EVEL~Evelyn_Downs_2024_05_to_2024_06~ED38~104MEDIA~SYPW2975.JPG,blank
